Champions Tour 2024: Americas Stage 2,Regular Season,Week 2,Split,Sentinels,"omen, viper, cypher, raze, skye"
Champions Tour 2024: Masters Madrid,Playoffs,Grand Final,Split,Sentinels,"viper, skye, raze, omen, cypher"
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Split,Sentinels,"omen, raze, viper, skye, cypher"
Champions Tour 2024: Masters Madrid,Playoffs,Upper Final,Split,Sentinels,"viper, raze, omen, skye, cypher"
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Split,Sentinels,"viper, omen, raze, skye, cypher"
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Sentinels,"viper, omen, raze, cypher, skye"
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,Sentinels,"cypher, raze, omen, kayo, gekko"
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Sunset,Sentinels,"omen, raze, kayo, cypher, gekko"
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Sunset,Sentinels,"omen, kayo, cypher, raze, gekko"
Champions Tour 2024: Americas Stage 1,Regular Season,Week 3,Sunset,Sentinels,"raze, omen, cypher, kayo, gekko"
Champions Tour 2024: Americas Stage 2,Regular Season,Week 1,Sunset,Sentinels,"omen, gekko, cypher, breach, raze"
Champions Tour 2024: Masters Madrid,Playoffs,Lower Final,Sunset,Sentinels,"omen, raze, kayo, cypher, gekko"
Champions Tour 2024: Masters Madrid,Playoffs,Upper Semifinals,Sunset,Sentinels,"omen, raze, cypher, kayo, gekko"
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Sunset,Sentinels,"omen, kayo, raze, gekko, cypher"
Valorant Champions 2024,Playoffs,Lower Round 2,Sunset,Sentinels,"raze, cypher, omen, gekko, kayo"
Valorant Champions 2024,Playoffs,Upper Quarterfinals,Sunset,Sentinels,"cypher, omen, breach, fade, neon"
Valorant Champions 2024,Playoffs,Upper Semifinals,Sunset,Sentinels,"omen, neon, breach, cypher, fade"
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (A),Ascent,T1,"omen, viper, fade, cypher, jett"
Champions Tour 2024: Pacific Kickoff,Playoffs,Semifinals,Ascent,T1,"viper, omen, cypher, fade, jett"
Champions Tour 2024: Pacific Stage 1,Playoffs,Upper Semifinals,Ascent,T1,"jett, omen, kayo, sova, killjoy"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 1,Ascent,T1,"omen, killjoy, jett, sova, kayo"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 2,Ascent,T1,"omen, killjoy, jett, kayo, sova"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 3,Ascent,T1,"omen, jett, kayo, sova, killjoy"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 4,Ascent,T1,"omen, sova, killjoy, jett, kayo"
Champions Tour 2024: Pacific Stage 1,Playoffs,Lower Final,Bind,T1,"viper, raze, gekko, kayo, harbor"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 1,Bind,T1,"viper, raze, gekko, skye, harbor"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 2,Bind,T1,"viper, raze, gekko, skye, harbor"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 3,Bind,T1,"viper, raze, gekko, skye, harbor"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 4,Bind,T1,"viper, raze, skye, gekko, harbor"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 4,Bind,T1,"kayo, raze, viper, gekko, brimstone"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 1,Breeze,T1,"viper, sova, jett, harbor, yoru"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 2,Breeze,T1,"viper, sova, jett, yoru, harbor"
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),Breeze,T1,"viper, sova, jett, harbor, yoru"
Champions Tour 2024: Pacific Stage 1,Playoffs,Upper Semifinals,Breeze,T1,"jett, sova, viper, yoru, harbor"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 2,Breeze,T1,"viper, jett, sova, yoru, harbor"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 2,Haven,T1,"omen, sova, cypher, jett, breach"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 1,Icebox,T1,"viper, sova, chamber, reyna, sage"
Champions Tour 2024: Pacific Stage 1,Playoffs,Lower Final,Icebox,T1,"viper, sova, reyna, chamber, sage"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 2,Icebox,T1,"kayo, viper, gekko, iso, chamber"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 3,Icebox,T1,"jett, kayo, viper, gekko, chamber"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 1,Lotus,T1,"viper, omen, raze, fade, chamber"
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),Lotus,T1,"viper, raze, omen, fade, chamber"
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (A),Lotus,T1,"omen, viper, fade, raze, chamber"
Champions Tour 2024: Pacific Stage 1,Playoffs,Knockout Round,Lotus,T1,"raze, omen, viper, fade, chamber"
Champions Tour 2024: Pacific Stage 1,Playoffs,Lower Final,Lotus,T1,"raze, omen, skye, breach, neon"
Champions Tour 2024: Pacific Stage 1,Playoffs,Upper Final,Lotus,T1,"omen, raze, viper, chamber, fade"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 1,Lotus,T1,"omen, viper, raze, fade, chamber"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 2,Lotus,T1,"viper, omen, raze, fade, chamber"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 3,Lotus,T1,"viper, omen, raze, fade, chamber"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 4,Lotus,T1,"viper, omen, raze, fade, chamber"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 1,Lotus,T1,"omen, raze, viper, fade, chamber"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 3,Lotus,T1,"omen, viper, raze, fade, chamber"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 4,Lotus,T1,"omen, raze, viper, fade, chamber"
Champions Tour 2024: Pacific Kickoff,Playoffs,Semifinals,Split,T1,"viper, raze, jett, skye, astra"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 2,Split,T1,"viper, omen, raze, jett, skye"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 1,Split,T1,"omen, raze, viper, skye, chamber"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 2,Split,T1,"omen, viper, raze, skye, chamber"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 2,Sunset,T1,"omen, raze, breach, gekko, sage"
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (A),Sunset,T1,"omen, viper, raze, cypher, sova"
Champions Tour 2024: Pacific Stage 1,Playoffs,Knockout Round,Sunset,T1,"raze, omen, gekko, cypher, kayo"
Champions Tour 2024: Pacific Stage 1,Playoffs,Upper Final,Sunset,T1,"omen, raze, gekko, kayo, cypher"
Champions Tour 2024: Pacific Stage 1,Playoffs,Upper Semifinals,Sunset,T1,"omen, kayo, raze, cypher, gekko"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 1,Sunset,T1,"omen, sova, kayo, cypher, neon"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 4,Sunset,T1,"omen, raze, cypher, kayo, gekko"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 1,Sunset,T1,"omen, raze, gekko, breach, sage"
Champions Tour 2024: Pacific Stage 2,Playoffs,Knockout Round,Abyss,Talon Esports,"omen, cypher, sova, jett, breach"
Champions Tour 2024: Pacific Stage 2,Playoffs,Upper Semifinals,Abyss,Talon Esports,"omen, sova, cypher, iso, neon"
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (B),Ascent,Talon Esports,"sova, kayo, jett, omen, killjoy"
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (B),Ascent,Talon Esports,"sova, jett, omen, killjoy, kayo"
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (B),Ascent,Talon Esports,"sova, omen, kayo, jett, killjoy"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 1,Ascent,Talon Esports,"omen, killjoy, jett, sova, kayo"
Champions Tour 2024: Pacific Stage 2,Playoffs,Lower Round 1,Ascent,Talon Esports,"omen, sova, kayo, jett, killjoy"
Champions Tour 2024: Pacific Stage 2,Playoffs,Upper Semifinals,Ascent,Talon Esports,"kayo, omen, sova, jett, killjoy"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 2,Ascent,Talon Esports,"omen, sova, jett, killjoy, kayo"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 3,Ascent,Talon Esports,"kayo, sova, sage, clove, phoenix"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 4,Ascent,Talon Esports,"sova, kayo, clove, sage, phoenix"
Valorant Champions 2024,Group Stage,Opening (C),Ascent,Talon Esports,"sova, kayo, sage, phoenix, clove"
Champions Tour 2024: Pacific Stage 1,Playoffs,Knockout Round,Bind,Talon Esports,"raze, gekko, viper, skye, harbor"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 1,Bind,Talon Esports,"viper, raze, gekko, skye, harbor"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 3,Bind,Talon Esports,"viper, raze, gekko, skye, harbor"
Valorant Champions 2024,Group Stage,Opening (C),Bind,Talon Esports,"omen, viper, skye, neon, yoru"
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (B),Breeze,Talon Esports,"sova, viper, harbor, neon, yoru"
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (B),Breeze,Talon Esports,"viper, sova, yoru, harbor, neon"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 2,Breeze,Talon Esports,"viper, jett, sova, cypher, yoru"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 4,Breeze,Talon Esports,"viper, sova, cypher, jett, yoru"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 3,Haven,Talon Esports,"killjoy, breach, neon, astra, iso"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 4,Haven,Talon Esports,"killjoy, breach, neon, astra, iso"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 1,Icebox,Talon Esports,"viper, killjoy, jett, kayo, gekko"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 2,Icebox,Talon Esports,"viper, killjoy, jett, kayo, gekko"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 1,Icebox,Talon Esports,"kayo, jett, viper, killjoy, gekko"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 2,Icebox,Talon Esports,"sova, killjoy, clove, iso, harbor"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 3,Icebox,Talon Esports,"sova, killjoy, clove, iso, harbor"
Champions Tour 2024: Pacific Stage 1,Playoffs,Knockout Round,Lotus,Talon Esports,"raze, omen, viper, fade, killjoy"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 1,Lotus,Talon Esports,"omen, viper, raze, killjoy, fade"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 2,Lotus,Talon Esports,"viper, omen, killjoy, raze, fade"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 3,Lotus,Talon Esports,"viper, omen, gekko, chamber, neon"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 4,Lotus,Talon Esports,"viper, omen, raze, killjoy, fade"
Champions Tour 2024: Pacific Stage 2,Playoffs,Knockout Round,Lotus,Talon Esports,"omen, raze, deadlock, fade, clove"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 2,Lotus,Talon Esports,"sova, cypher, breach, neon, astra"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 3,Lotus,Talon Esports,"sova, cypher, breach, neon, astra"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 4,Lotus,Talon Esports,"sova, breach, cypher, neon, astra"
Valorant Champions 2024,Group Stage,Elimination (C),Lotus,Talon Esports,"omen, fade, raze, deadlock, clove"
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (B),Split,Talon Esports,"sova, cypher, raze, skye, astra"
Champions Tour 2024: Pacific Stage 1,Playoffs,Knockout Round,Sunset,Talon Esports,"omen, cypher, kayo, sova, neon"
Champions Tour 2024: Pacific Stage 1,Regular Season,Week 4,Sunset,Talon Esports,"omen, raze, cypher, fade, breach"
Champions Tour 2024: Pacific Stage 2,Playoffs,Lower Round 1,Sunset,Talon Esports,"omen, sova, breach, cypher, neon"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 1,Sunset,Talon Esports,"omen, raze, cypher, gekko, breach"
Champions Tour 2024: Pacific Stage 2,Regular Season,Week 3,Sunset,Talon Esports,"omen, sova, cypher, breach, neon"
Valorant Champions 2024,Group Stage,Elimination (C),Sunset,Talon Esports,"omen, cypher, fade, raze, deadlock"
Champions Tour 2024: EMEA Stage 2,Playoffs,Lower Round 1,Abyss,Team Heretics,"cypher, gekko, raze, breach, astra"
Valorant Champions 2024,Group Stage,Opening (B),Abyss,Team Heretics,"jett, sova, cypher, gekko, astra"
Valorant Champions 2024,Group Stage,Winner's (B),Abyss,Team Heretics,"astra, jett, sova, gekko, cypher"
Valorant Champions 2024,Playoffs,Grand Final,Abyss,Team Heretics,"sova, cypher, gekko, astra, jett"
Valorant Champions 2024,Playoffs,Lower Final,Abyss,Team Heretics,"sova, cypher, jett, gekko, astra"
Valorant Champions 2024,Playoffs,Lower Round 2,Abyss,Team Heretics,"sova, cypher, gekko, jett, astra"
Valorant Champions 2024,Playoffs,Lower Round 3,Abyss,Team Heretics,"sova, jett, cypher, gekko, astra"
Valorant Champions 2024,Playoffs,Upper Quarterfinals,Abyss,Team Heretics,"sova, cypher, jett, astra, gekko"
Champions Tour 2024: Masters Shanghai,Playoffs,Grand Final,Ascent,Team Heretics,"jett, omen, killjoy, sova, kayo"
Champions Tour 2024: Masters Shanghai,Playoffs,Upper Semifinals,Ascent,Team Heretics,"sova, jett, kayo, omen, cypher"
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),Bind,Team Heretics,"viper, astra, yoru, kayo, sova"
Champions Tour 2024: EMEA Stage 1,Playoffs,Grand Final,Bind,Team Heretics,"omen, viper, yoru, sova, skye"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 4,Bind,Team Heretics,"omen, viper, sova, yoru, skye"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 5,Bind,Team Heretics,"viper, omen, sova, skye, yoru"
Champions Tour 2024: EMEA Stage 2,Playoffs,Upper Semifinals,Bind,Team Heretics,"gekko, viper, raze, fade, brimstone"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 1,Bind,Team Heretics,"raze, viper, fade, gekko, brimstone"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 3,Bind,Team Heretics,"raze, viper, fade, gekko, brimstone"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 4,Bind,Team Heretics,"viper, raze, gekko, fade, brimstone"
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Bind,Team Heretics,"viper, kayo, sova, yoru, astra"
Champions Tour 2024: Masters Shanghai,Playoffs,Lower Final,Bind,Team Heretics,"viper, raze, fade, gekko, brimstone"
Champions Tour 2024: Masters Shanghai,Playoffs,Lower Round 2,Bind,Team Heretics,"raze, viper, gekko, fade, brimstone"
Champions Tour 2024: Masters Shanghai,Playoffs,Lower Round 3,Bind,Team Heretics,"raze, gekko, fade, brimstone, viper"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 2,Bind,Team Heretics,"omen, raze, viper, sova, skye"
Valorant Champions 2024,Group Stage,Opening (B),Bind,Team Heretics,"viper, fade, raze, gekko, brimstone"
Valorant Champions 2024,Group Stage,Winner's (B),Bind,Team Heretics,"viper, astra, skye, yoru, gekko"
Valorant Champions 2024,Playoffs,Grand Final,Bind,Team Heretics,"raze, fade, viper, gekko, brimstone"
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Breeze,Team Heretics,"viper, cypher, yoru, sova, kayo"
Champions Tour 2024: EMEA Stage 1,Playoffs,Grand Final,Breeze,Team Heretics,"viper, cypher, yoru, sova, kayo"
Champions Tour 2024: EMEA Stage 1,Playoffs,Upper Final,Breeze,Team Heretics,"viper, cypher, yoru, sova, kayo"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 2,Breeze,Team Heretics,"viper, sova, cypher, yoru, kayo"
Champions Tour 2024: Masters Shanghai,Playoffs,Grand Final,Breeze,Team Heretics,"viper, jett, sova, skye, cypher"
Champions Tour 2024: EMEA Stage 2,Playoffs,Lower Final,Haven,Team Heretics,"omen, sova, cypher, neon, breach"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 3,Haven,Team Heretics,"omen, cypher, breach, neon, iso"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 4,Haven,Team Heretics,"omen, cypher, breach, neon, iso"
Valorant Champions 2024,Playoffs,Grand Final,Haven,Team Heretics,"omen, sova, cypher, neon, breach"
Valorant Champions 2024,Playoffs,Lower Round 3,Haven,Team Heretics,"omen, gekko, killjoy, sage, raze"
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Icebox,Team Heretics,"viper, raze, killjoy, kayo, sova"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 1,Icebox,Team Heretics,"viper, kayo, killjoy, gekko, sage"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 2,Icebox,Team Heretics,"viper, kayo, gekko, killjoy, sage"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 5,Icebox,Team Heretics,"viper, sova, killjoy, jett, reyna"
Champions Tour 2024: EMEA Stage 2,Playoffs,Lower Final,Icebox,Team Heretics,"sova, neon, viper, gekko, killjoy"
Champions Tour 2024: EMEA Stage 2,Playoffs,Upper Semifinals,Icebox,Team Heretics,"sova, gekko, viper, killjoy, neon"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 3,Icebox,Team Heretics,"kayo, viper, sova, jett, killjoy"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 4,Icebox,Team Heretics,"sova, jett, kayo, viper, killjoy"
Champions Tour 2024: Masters Shanghai,Playoffs,Grand Final,Icebox,Team Heretics,"viper, jett, killjoy, sova, kayo"
Champions Tour 2024: Masters Shanghai,Playoffs,Lower Final,Icebox,Team Heretics,"viper, killjoy, sova, kayo, jett"
Champions Tour 2024: Masters Shanghai,Playoffs,Upper Semifinals,Icebox,Team Heretics,"killjoy, sova, jett, kayo, viper"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 1,Icebox,Team Heretics,"viper, sova, jett, killjoy, kayo"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 3,Icebox,Team Heretics,"viper, kayo, killjoy, sova, jett"
Valorant Champions 2024,Playoffs,Lower Final,Icebox,Team Heretics,"sova, killjoy, viper, gekko, neon"
Valorant Champions 2024,Playoffs,Lower Round 2,Icebox,Team Heretics,"sova, viper, gekko, killjoy, neon"
Valorant Champions 2024,Playoffs,Lower Round 3,Icebox,Team Heretics,"sova, gekko, killjoy, viper, neon"
Valorant Champions 2024,Playoffs,Upper Semifinals,Icebox,Team Heretics,"neon, sova, viper, killjoy, gekko"
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),Lotus,Team Heretics,"omen, viper, gekko, killjoy, neon"
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Lotus,Team Heretics,"omen, viper, killjoy, neon, gekko"
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Lotus,Team Heretics,"viper, omen, killjoy, gekko, neon"
Champions Tour 2024: EMEA Stage 1,Playoffs,Grand Final,Lotus,Team Heretics,"omen, cypher, raze, breach, fade"
Champions Tour 2024: EMEA Stage 1,Playoffs,Knockout Round,Lotus,Team Heretics,"omen, raze, cypher, breach, fade"
Champions Tour 2024: EMEA Stage 1,Playoffs,Upper Final,Lotus,Team Heretics,"cypher, omen, raze, fade, breach"
Champions Tour 2024: EMEA Stage 1,Playoffs,Upper Semifinals,Lotus,Team Heretics,"cypher, raze, omen, breach, fade"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 1,Lotus,Team Heretics,"viper, omen, killjoy, gekko, neon"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 5,Lotus,Team Heretics,"viper, omen, gekko, killjoy, neon"
Champions Tour 2024: EMEA Stage 2,Playoffs,Lower Final,Lotus,Team Heretics,"omen, cypher, neon, breach, fade"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 3,Lotus,Team Heretics,"omen, cypher, breach, neon, fade"
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Lotus,Team Heretics,"viper, omen, gekko, killjoy, neon"
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Lotus,Team Heretics,"viper, omen, killjoy, gekko, neon"
Champions Tour 2024: Masters Shanghai,Playoffs,Grand Final,Lotus,Team Heretics,"viper, omen, killjoy, raze, fade"
Champions Tour 2024: Masters Shanghai,Playoffs,Lower Final,Lotus,Team Heretics,"viper, raze, killjoy, fade, omen"
Champions Tour 2024: Masters Shanghai,Playoffs,Upper Semifinals,Lotus,Team Heretics,"omen, cypher, fade, raze, breach"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 2,Lotus,Team Heretics,"omen, raze, cypher, fade, breach"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 3,Lotus,Team Heretics,"omen, raze, cypher, breach, fade"
Valorant Champions 2024,Group Stage,Opening (B),Lotus,Team Heretics,"omen, viper, fade, raze, killjoy"
Valorant Champions 2024,Group Stage,Winner's (B),Lotus,Team Heretics,"viper, raze, omen, killjoy, fade"
Valorant Champions 2024,Playoffs,Grand Final,Lotus,Team Heretics,"omen, raze, fade, viper, killjoy"
Valorant Champions 2024,Playoffs,Lower Final,Lotus,Team Heretics,"omen, killjoy, viper, raze, fade"
Valorant Champions 2024,Playoffs,Upper Quarterfinals,Lotus,Team Heretics,"omen, viper, killjoy, raze, fade"
Valorant Champions 2024,Playoffs,Upper Semifinals,Lotus,Team Heretics,"omen, fade, viper, killjoy, raze"
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Split,Team Heretics,"omen, viper, raze, breach, cypher"
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Split,Team Heretics,"viper, omen, raze, cypher, breach"
Champions Tour 2024: EMEA Stage 1,Playoffs,Grand Final,Split,Team Heretics,"omen, viper, cypher, raze, skye"
Champions Tour 2024: EMEA Stage 1,Playoffs,Knockout Round,Split,Team Heretics,"omen, raze, viper, cypher, skye"
Champions Tour 2024: EMEA Stage 1,Playoffs,Upper Semifinals,Split,Team Heretics,"viper, cypher, raze, omen, skye"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 3,Split,Team Heretics,"omen, raze, cypher, skye, brimstone"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 2,Split,Team Heretics,"omen, cypher, breach, neon, iso"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 3,Split,Team Heretics,"omen, cypher, breach, neon, iso"
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Split,Team Heretics,"viper, omen, raze, cypher, breach"
Champions Tour 2024: Masters Shanghai,Playoffs,Grand Final,Split,Team Heretics,"viper, omen, raze, skye, cypher"
Champions Tour 2024: Masters Shanghai,Playoffs,Upper Quarterfinals,Split,Team Heretics,"viper, raze, omen, skye, cypher"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 2,Split,Team Heretics,"omen, raze, viper, cypher, skye"
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Sunset,Team Heretics,"omen, cypher, kayo, sova, neon"
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Sunset,Team Heretics,"omen, cypher, sova, kayo, neon"
Champions Tour 2024: EMEA Stage 1,Playoffs,Grand Final,Sunset,Team Heretics,"omen, cypher, sova, kayo, neon"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 2,Sunset,Team Heretics,"omen, sova, cypher, kayo, neon"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 3,Sunset,Team Heretics,"omen, kayo, sova, cypher, neon"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 4,Sunset,Team Heretics,"omen, kayo, cypher, sova, neon"
Champions Tour 2024: EMEA Stage 2,Playoffs,Lower Final,Sunset,Team Heretics,"omen, sova, cypher, neon, kayo"
Champions Tour 2024: EMEA Stage 2,Playoffs,Lower Round 1,Sunset,Team Heretics,"cypher, omen, sova, neon, kayo"
Champions Tour 2024: EMEA Stage 2,Playoffs,Upper Semifinals,Sunset,Team Heretics,"sova, omen, cypher, neon, kayo"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 1,Sunset,Team Heretics,"omen, cypher, sova, kayo, neon"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 2,Sunset,Team Heretics,"omen, cypher, sova, kayo, neon"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 3,Sunset,Team Heretics,"omen, cypher, kayo, neon, sova"
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 1,Sunset,Team Heretics,"omen, kayo, sova, cypher, neon"
Champions Tour 2024: Masters Madrid,Swiss Stage,Round 2,Sunset,Team Heretics,"omen, sova, kayo, cypher, neon"
Champions Tour 2024: Masters Shanghai,Playoffs,Lower Round 2,Sunset,Team Heretics,"raze, omen, kayo, sova, cypher"
Champions Tour 2024: Masters Shanghai,Playoffs,Lower Round 3,Sunset,Team Heretics,"raze, omen, cypher, kayo, sova"
Champions Tour 2024: Masters Shanghai,Playoffs,Upper Quarterfinals,Sunset,Team Heretics,"raze, omen, cypher, sova, kayo"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 1,Sunset,Team Heretics,"sova, omen, raze, kayo, cypher"
Champions Tour 2024: Masters Shanghai,Swiss Stage,Round 3,Sunset,Team Heretics,"omen, raze, cypher, kayo, sova"
Valorant Champions 2024,Playoffs,Grand Final,Sunset,Team Heretics,"omen, sova, cypher, raze, kayo"
Valorant Champions 2024,Playoffs,Lower Final,Sunset,Team Heretics,"sova, cypher, omen, raze, kayo"
Valorant Champions 2024,Playoffs,Lower Round 2,Sunset,Team Heretics,"sova, raze, cypher, omen, kayo"
Champions Tour 2024: EMEA Stage 1,Playoffs,Knockout Round,Ascent,Team Liquid,"omen, sova, cypher, jett, kayo"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 1,Ascent,Team Liquid,"viper, omen, cypher, sova, yoru"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 2,Ascent,Team Liquid,"viper, omen, sova, cypher, yoru"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 3,Ascent,Team Liquid,"omen, viper, sova, cypher, yoru"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 2,Ascent,Team Liquid,"omen, cypher, sova, iso, jett"
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Bind,Team Liquid,"viper, brimstone, raze, skye, gekko"
Champions Tour 2024: EMEA Stage 1,Regular Season,Week 4,Bind,Team Liquid,"viper, raze, kayo, gekko, harbor"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 3,Bind,Team Liquid,"raze, viper, fade, skye, astra"
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (B),Breeze,Team Liquid,"viper, cypher, yoru, sova, kayo"
Champions Tour 2024: EMEA Stage 2,Regular Season,Week 4,Haven,Team Liquid,"omen, sova, breach, jett, killjoy"
Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (B),Icebox,Team Liquid,"viper, sova, killjoy, sage, jett"
